STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,FRSHTT,GUST,MAX,MIN,MXSPD,PRCP,SLP,SNDP,STP,TEMP
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/6/29,42.7,0,999.9,92.5,63,17.5,0,1003.9,999.9,881.8,76.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/6/30,40.8,0,999.9,92.5,63.5,5.8,0,1003.8,999.9,881.7,75.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/1,38.4,0,999.9,93,57.9,3.9,0,999.5,999.9,878.1,77.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/2,33,0,999.9,93.4,64.4,5.8,0,1000,999.9,879.1,81.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/3,39.9,0,999.9,97.2,65.5,3.9,0,1000.5,999.9,880,80.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/4,43.1,0,999.9,97.2,62.8,3.9,0,997.1,999.9,876.6,80.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/5,38.4,0,999.9,97.9,62.6,7.8,0,990.3,999.9,871.4,85.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/6,36.9,0,999.9,97.9,68.5,9.7,0,992.6,999.9,873.8,85.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/7,41.1,0,999.9,98.2,70.7,7.8,0,998,999.9,878.5,84.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/8,42.5,0,999.9,98.2,66.2,5.8,0,1001.1,999.9,880.2,78.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/9,38,0,999.9,95.2,61.5,5.8,0,996.1,999.9,875.7,80.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/10,42.3,0,999.9,95.2,62.8,7.8,0,995.2,999.9,875,80.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/11,47.8,0,999.9,92.1,66.7,3.9,0,997,999.9,876.7,79.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/12,47.9,0,999.9,95.4,64.6,5.8,0,995.6,999.9,875.6,82
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/13,45.9,0,999.9,95.4,67.6,7.8,0,998,999.9,877.5,80.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/14,43.6,0,999.9,94.6,68.4,5.8,0,998.9,999.9,878.5,81.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/15,42.4,0,999.9,94.5,66.7,5.8,0,998.6,999.9,878.3,81.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/16,44.5,0,999.9,94.5,64.8,3.9,0,1000.5,999.9,879.5,78.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/17,47.7,10000,999.9,91.8,59.5,5.8,0.03,1003.8,999.9,881.7,74.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/18,42.7,0,999.9,92.5,57.6,5.8,0,1001.5,999.9,879.5,76.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/19,48.1,0,999.9,93.7,58.8,1.9,0,999,999.9,877.2,73.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/20,44,0,999.9,96.3,57.9,11.7,0,995.6,999.9,875.3,83.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/21,51.3,0,999.9,96.3,67.3,5.8,0,995.1,999.9,875.3,81.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/22,55,10000,999.9,90.5,65.3,7.8,0.06,1002.2,999.9,879.7,70.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/23,52.8,10000,999.9,89.1,64.8,9.7,0,1003.8,999.9,881.7,79
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/24,46.9,0,999.9,89.2,63.3,11.7,0,1006.2,999.9,884.5,78.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/25,46.8,0,999.9,94.3,60.4,3.9,0,1007,999.9,884.7,77
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/26,49.9,0,999.9,95.2,60.1,3.9,0,1003.7,999.9,882.1,79.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/27,44.4,0,999.9,97.9,64.4,5.8,0,996.9,999.9,876.8,82
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/28,45.7,0,999.9,97.9,61.2,13.6,0,1000.9,999.9,879.6,77.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/29,48.9,0,999.9,93,63.1,3.9,0,1001.1,999.9,879.7,78
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/30,44.8,0,999.9,95,60.8,5.8,0,1003.1,999.9,881.5,79
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/7/31,39.2,0,999.9,95,58.3,5.8,0,1005.5,999.9,883.3,74.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/1,37.6,0,999.9,92.1,56.8,5.8,0,1002.9,999.9,880.6,75.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/2,31.1,0,999.9,94.3,60.4,5.8,0,998.6,999.9,877.4,77.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/3,37.4,0,999.9,94.6,58.3,3.9,0,995.8,999.9,875.2,80.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/4,46.5,0,999.9,99.7,65.1,7.8,0,993.3,999.9,873.9,83.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/5,52.4,0,999.9,99.7,68.9,5.8,0,996.9,999.9,876.5,79.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/6,47.6,0,999.9,99.7,66.9,3.9,0,999.7,999.9,879.8,84.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/7,47.8,0,999.9,99.7,68.5,3.9,0,1000.4,999.9,880.2,81.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/8,46.2,0,999.9,99.9,65.8,5.8,0,997.3,999.9,877,81.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/9,42.7,0,999.9,99.9,64,5.8,0,992.5,999.9,873,82.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/10,37.7,0,999.9,99.3,65.5,7.8,0,993.8,999.9,874.5,84.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/11,51.6,10000,999.9,98.2,61.7,3.9,0,1003.2,999.9,881,72.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/12,47.3,0,999.9,91,59,3.9,0,1001.8,999.9,879.7,75.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/13,47.4,0,999.9,93.6,58.6,3.9,0,998.1,999.9,876.9,77.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/14,42.8,0,999.9,93.6,61.2,9.7,0,998.2,999.9,877,77.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/15,47.5,10000,999.9,92.5,62.6,7.8,0,1005,999.9,882.1,72.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/16,33.5,0,999.9,88.5,61.7,5.8,0,1005,999.9,882.5,74.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/17,38.6,10000,999.9,91.2,57.9,9.7,0.01,1003.8,999.9,881.6,75.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/18,37.3,0,999.9,91.9,56.1,5.8,0,1000.1,999.9,878.1,74.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/19,37.1,0,999.9,96.8,56.1,3.9,0,996.5,999.9,875.5,79.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/20,42.2,0,999.9,96.8,60.4,9.7,0,996.7,999.9,876.3,80.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/21,45.7,0,999.9,91.8,67.8,5.8,0,1001.7,999.9,880.5,79.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/22,46.1,10000,999.9,91.6,59.5,9.7,0,1006.6,999.9,883.8,71.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/23,43.9,0,999.9,91,57.4,5.8,0,1004.4,999.9,881.8,74.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/24,42.6,0,999.9,94.3,58.6,5.8,0,1001.7,999.9,879.9,77.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/25,48.7,0,999.9,99.1,61.9,3.9,0,998.7,999.9,877.6,78.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/26,40.5,0,999.9,99.5,61.5,7.8,0,997.5,999.9,876.9,80.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/27,29.5,0,999.9,99.5,61.9,11.7,0,998.1,999.9,876.3,72.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/28,36.2,0,999.9,84.4,61.7,5.8,0,1006.2,999.9,882.3,68.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/29,43.2,10000,999.9,73.8,49.5,5.8,0,1015.1,999.9,888.9,60.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/30,41.4,0,999.9,81.3,47.5,5.8,0,1013.1,999.9,887.3,65.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/8/31,37.6,0,999.9,85.3,52,5.8,0,1012.8,999.9,887.6,66.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/1,32.1,0,999.9,87.3,51.6,5.8,0,1011,999.9,886.5,69.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/2,40.6,0,999.9,88.2,51.3,3.9,0,1009.6,999.9,885.5,70.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/3,36.3,0,999.9,91.9,53.4,3.9,0,1005.3,999.9,882,71.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/4,35.5,0,999.9,91.9,53.2,5.8,0,1006.1,999.9,882.9,74.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/5,42.4,0,999.9,87.8,55,3.9,0,1008.5,999.9,885.1,70.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/6,36.5,0,999.9,87.1,51.3,5.8,0,1004.6,999.9,881,70.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/7,36.8,0,999.9,87.4,53.2,7.8,0,1004.8,999.9,882,75
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/8,42.8,0,999.9,87.6,54,7.8,0,1009.4,999.9,885.8,69.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/9,44.4,0,999.9,89.6,52.2,3.9,0,1006.3,999.9,882.5,69.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/10,46.6,0,999.9,89.6,53.6,3.9,0,1005.1,999.9,881.2,68.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/11,35.8,0,999.9,84.4,52.3,9.7,0,1011,999.9,886.3,67.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/12,32,0,999.9,83.3,47.7,3.9,0,1015.7,999.9,889.3,61.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/13,28.3,0,999.9,80.2,44.2,5.8,0,1014.7,999.9,888,61.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/14,27.7,0,999.9,79.2,44.6,5.8,0,1014.3,999.9,887.7,61.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/15,28.4,0,999.9,78.6,43,3.9,0,1011.8,999.9,885.6,63.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/16,26.6,0,999.9,80.6,44.1,5.8,0,1013.7,999.9,887.9,63.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/17,29.4,0,999.9,82.9,43,3.9,0,1010.9,999.9,884.8,61.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/18,26.2,0,999.9,87.1,41.7,7.8,0,1005.6,999.9,880.4,64.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/19,28.8,0,999.9,87.1,42.8,7.8,0,1007,999.9,882.2,66.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/20,33.4,0,999.9,82.2,48.7,11.7,0,1009.3,999.9,884.5,67.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/21,31.1,10000,999.9,78.6,50.2,7.8,0,1014.9,999.9,889.5,66.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/22,36.7,0,999.9,78.1,47.5,3.9,0,1014.6,999.9,888.2,60.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/23,37.1,0,999.9,79.3,45.9,5.8,0,1011.3,999.9,885.1,62.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/24,32.6,0,999.9,79.5,47.1,7.8,0,1010.8,999.9,885,63.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/25,32.5,0,999.9,81.9,44.6,3.9,0,1007,999.9,881.7,62.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/26,26.5,11000,999.9,81.9,45.5,11.7,99.99,1005,999.9,879.7,62.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/27,18.8,10000,999.9,76.8,48.2,9.7,0,1008.4,999.9,882.6,61.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/28,30.9,0,999.9,75.6,43.9,3.9,0,1012.1,999.9,885.4,58
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/29,34.6,0,999.9,77.4,43.9,5.8,0,1012.9,999.9,886,60.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/9/30,23.8,0,999.9,77.4,35.1,5.8,0,1017.7,999.9,889.2,51.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/1,17.3,0,999.9,67.1,32,5.8,0,1018.9,999.9,888.9,49.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/2,15.8,0,999.9,67.1,32.5,3.9,0,1020.5,999.9,890.7,49.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/3,10.8,0,999.9,68.9,32.2,9.7,0,1020.8,999.9,890.5,51.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/4,18.4,0,999.9,68.9,31.5,3.9,0,1023,999.9,892,45
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/5,21.4,0,999.9,67.8,29.5,3.9,0,1021.4,999.9,890.8,50.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/6,22.1,0,999.9,73.8,30,3.9,0,1014.9,999.9,886.5,53.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/7,25.7,0,13.4,73.8,36.3,5.8,0,1021.2,999.9,891.3,50.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/8,27.4,0,13.8,69.1,35.1,4.7,0,1021.7,999.9,891.7,50.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/9,24.2,0,999.9,71.2,36.3,3.9,0,1018.9,999.9,889.5,52.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/10,21.6,0,999.9,71.2,36,5.8,0,1024.2,999.9,893.7,49.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/11,22.4,0,999.9,63.9,30,3.9,0,1027.5,999.9,895.4,43
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/12,18.4,1000,999.9,61,28,3.9,0,1026.5,999.9,894,43.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/13,19.8,1000,999.9,61.7,28,5.8,0,1029.7,999.9,897.5,46.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/14,21.9,0,999.9,63.9,28.8,3.9,0,1028.6,999.9,896.4,44.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/15,22.3,0,999.9,63.9,28,5.8,0,1031.8,999.9,898.8,43.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/16,20.6,0,999.9,63.1,26.1,5.8,0,1028.8,999.9,896.1,43.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/17,21.3,0,999.9,64,26.2,5.8,0,1027.6,999.9,895.8,45.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/18,16.5,0,999.9,64.9,26.8,5.8,0,1026.6,999.9,894.9,48.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/19,18.9,0,21.6,64.9,26.8,9.7,0,1027.4,999.9,897.4,55.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/20,22.2,0,999.9,69.1,34.2,9.7,0,1025,999.9,895.5,51.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/21,19.6,0,999.9,70.2,31.5,1.9,0,1022.4,999.9,891.6,47.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/22,15.6,0,999.9,70.2,28,3.9,0,1018.2,999.9,887.9,49.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/23,18.6,0,999.9,69.3,28,3.9,0,1015.5,999.9,885.1,42.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/24,16.2,0,999.9,66.2,27.5,5.8,0,1019.4,999.9,888.8,50.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/25,21.9,0,999.9,66.2,27.5,3.9,0,1027.1,999.9,895.6,43.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/26,19.8,0,999.9,60.6,30.2,5.8,0,1029.5,999.9,896.5,43.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/27,18.6,0,999.9,58.5,30.2,3.9,0,1028.3,999.9,896.1,45
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/28,17.9,0,999.9,64.8,29.3,3.9,0,1021.1,999.9,889.7,43.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/29,18.2,0,999.9,64.8,27.7,11.7,0,1022.7,999.9,891.3,48.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/30,20.5,0,999.9,61.5,27.7,9.7,0,1033.7,999.9,900.8,41.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/10/31,18,0,999.9,54.1,27.7,5.8,0,1034,999.9,899.8,40.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/1,18.9,0,999.9,58.3,27.7,7.8,0,1032.6,999.9,898.9,40.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/2,18.1,0,999.9,58.5,25.5,3.9,0,1029,999.9,895.4,39.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/3,18,0,999.9,58.5,25.5,3.9,0,1027.4,999.9,894.1,40.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/4,16.6,0,999.9,58.8,26.1,5.8,0,1024.4,999.9,892.1,45
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/5,18.2,0,999.9,58.8,26.1,7.8,0,1032.8,999.9,899.6,42.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/6,8.1,0,999.9,60.8,25,5.8,0,1031.6,999.9,898.1,41
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/7,8.2,0,999.9,60.8,24.1,3.9,0,1032.6,999.9,898.2,38.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/8,6.9,0,999.9,60.4,24.1,1.9,0,1029.7,999.9,895.8,38.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/9,7.7,0,999.9,60.4,23,3.9,0,1025.3,999.9,891.8,38.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/10,6.7,0,999.9,58.6,23,5.8,0,1026.7,999.9,892.8,37.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/11,8.6,0,999.9,56.8,23.7,3.9,0,1027.2,999.9,893.7,39.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/12,10.7,0,999.9,56.8,25.2,3.9,0,1026.7,999.9,892.8,37.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/13,11.1,0,999.9,54.1,23,3.9,0,1021.8,999.9,888.8,39.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/14,15.2,0,999.9,61,23,9.7,0,1015.1,999.9,883.8,43.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/15,15.5,10000,999.9,61,27.1,11.7,0,1016,999.9,884.6,40.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/16,18.7,0,999.9,49.8,29.1,5.8,0,1018.3,999.9,886.3,41.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/17,18.7,0,999.9,49.6,24.8,3.9,0,1023.2,999.9,889.9,35.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/18,15.6,0,999.9,52.9,20.5,7.8,0,1018.4,999.9,884.8,34.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/19,14.6,0,999.9,52.9,20.5,7.8,0,1019.3,999.9,885.8,36
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/20,14.1,1000,999.9,48,17.1,11.7,0,1034.8,999.9,898.1,27.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/21,7.2,1000,999.9,33.8,8.1,7.8,0,1039.5,999.9,899.9,19.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/22,4.5,0,999.9,32.7,5,5.8,0,1036.6,999.9,896.2,17.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/23,3.5,0,999.9,32.2,5,5.8,0,1032.4,999.9,893.2,21.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/24,4.6,0,999.9,31.6,9.3,7.8,0,1034.8,999.9,896.2,21.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/25,5.7,0,999.9,35.4,9.1,5.8,0,1035.7,999.9,896.3,20.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/26,6.8,0,13.6,39,8.6,7.8,0,1037.2,999.9,898.5,25.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/27,5.9,0,999.9,39,8.6,3.9,0,1040.1,999.9,901.2,22.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/28,5.3,0,999.9,37.4,10.2,5.8,0,1035.4,999.9,896.6,24.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/29,6,0,999.9,37.4,10.2,5.8,0,1037.5,999.9,899.2,25
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/11/30,5.8,0,999.9,37.4,9.1,1.9,0,1038,999.9,898.5,20.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/1,7.4,0,999.9,35.4,8.4,3.9,0,1041.7,999.9,901.6,21.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/2,10,0,999.9,33.6,8.4,5.8,0,1042.6,999.9,902.1,19.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/3,9.9,0,999.9,31.3,9.9,5.8,0,1038.9,999.9,898.9,19.7
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/4,8.1,0,999.9,31.3,9.9,1.9,0,1033.6,999.9,894,18.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/5,8.4,0,999.9,33.6,6.8,5.8,0,1032.8,999.9,894,22.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/6,7.8,0,999.9,36,6.8,3.9,0,1037.8,999.9,898.6,21
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/7,7.6,0,999.9,36,10,5.8,0,1032.2,999.9,893.2,21.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/8,17.3,1000,999.9,31.5,9.9,5.8,0.03,1034.5,999.9,895.8,21.1
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/9,13.5,0,999.9,31.8,8.4,3.9,0,1034.3,999.9,895,21.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/10,11.5,0,999.9,36.3,8.4,5.8,0,1031.7,999.9,893.9,25.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/11,15.1,1000,999.9,36.9,10,5.8,0,1030.5,999.9,894,29.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/12,8.4,0,999.9,36.9,5.9,7.8,0,1033.6,999.9,895.1,19
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/13,-2.2,0,999.9,31.8,2.8,5.8,0,1039.2,999.9,896.8,10.6
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/14,1.5,0,999.9,29.7,2.8,3.9,0,1038.1,999.9,897.1,17.5
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/15,0.8,0,999.9,33.4,5.2,1.9,0,1040.3,999.9,899.5,16.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/16,-0.2,0,999.9,33.4,3.4,3.9,0,1041.9,999.9,900.3,15.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/17,-0.4,0,999.9,31.5,1.8,3.9,0,1043,999.9,901.1,15.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/18,2.3,0,999.9,30.2,1.8,3.9,0,1043.6,999.9,902,16.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/19,5.3,0,999.9,30.4,3.7,3.9,0,1043.8,999.9,901.9,15.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/20,5.9,0,999.9,32.4,2.3,3.9,0,1038.7,999.9,897.8,17.8
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/21,8.2,1000,999.9,32.4,2.3,9.7,0,1034.6,999.9,894.7,19.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/22,6.6,0,999.9,29.5,5.4,5.8,0,1036,999.9,896.5,19.2
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/23,2.6,0,999.9,30.7,3.6,3.9,0,1035.8,999.9,895.2,15.4
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/24,2.3,0,999.9,30.7,2.5,7.8,0,1033.8,999.9,893.4,16.9
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/25,3.1,0,999.9,32.4,3,3.9,0,1031.6,999.9,892,17.3
52418099999,"DUNHUANG, CH",40.15,94.6833333,1140,2020/12/26,3.6,0,999.9,34.9,2.8,3.9,0,1027,999.9,887.9,18.7
